Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Roediger III, H.L., McDermott, K.B.","False alarms about false memories",1999,"Psychological Review","106","2",,"406","410",,49,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040216905&partnerID=40&md5=f1f0f112f1a226710588ab8b6cea4499",Article,,Scopus,2-s2.0-0040216905
"Regenwetter, M., Falmagne, J.-C., Grofman, B.","A stochastic model of preference change and its application to 1992 presidential election panel data",1999,"Psychological Review","106","2",,"362","384",,32,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0008297937&partnerID=40&md5=9856bae10a2481f8902284bc4aa89e53",Article,,Scopus,2-s2.0-0008297937
"Dragoi, V., Staddon, J.E.R.","The dynamics of operant conditioning",1999,"Psychological Review","106","1",,"20","61",,47,10.1037/0033-295X.106.1.20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032602208&doi=10.1037%2f0033-295X.106.1.20&partnerID=40&md5=39c51ee01e5a9fb4f7b8d75a89524e7d",Article,,Scopus,2-s2.0-0032602208
"Gilchrist, A., Kossyfidis, C., Agostini, T., Li, X., Bonato, F., Cataliotti, J., Spehar, B., Annan, V., Economou, E.","An anchoring theory of lightness perception",1999,"Psychological Review","106","4",,"795","834",,390,10.1037/0033-295X.106.4.795,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033211230&doi=10.1037%2f0033-295X.106.4.795&partnerID=40&md5=77ca7b0f13ddbbab4b488a8f30dcc908",Review,,Scopus,2-s2.0-0033211230
"Chater, N., Oaksford, M.","Information gain and decision-theoretic approaches to data selection: Response to Klauer (1999)",1999,"Psychological Review","106","1",,"223","227",,16,10.1037/0033-295X.106.1.223,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039842804&doi=10.1037%2f0033-295X.106.1.223&partnerID=40&md5=b6c95d9465f3e8b0dce85f9fcfee3d6b",Article,,Scopus,2-s2.0-0039842804
"Heckhausen, J., Schulz, R.","The primacy of primary control is a human universal: A reply to Gould's (1999) critique of the life-span theory of control",1999,"Psychological Review","106","3",,"605","609",,41,10.1037/0033-295X.106.3.605,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033160241&doi=10.1037%2f0033-295X.106.3.605&partnerID=40&md5=e301b51359606ebe5cfd2c20908d66ff",Article,,Scopus,2-s2.0-0033160241
"Miller, M.B., Wolford, G.L.","Theoretical commentary: The role of criterion shift in false memory",1999,"Psychological Review","106","2",,"398","405",,128,10.1037/0033-295X.106.2.398,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001084578&doi=10.1037%2f0033-295X.106.2.398&partnerID=40&md5=d69962d44b0f9939d0f4db2840d74f9b",Review,,Scopus,2-s2.0-0001084578
"Brainerd, C.J., Reyna, V.F., Mojardin, A.H.","Conjoint recognition",1999,"Psychological Review","106","1",,"160","179",,148,10.1037/0033-295X.106.1.160,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032602028&doi=10.1037%2f0033-295X.106.1.160&partnerID=40&md5=396da787b1e455847cc8470399c15ef3",Article,,Scopus,2-s2.0-0032602028
"Pyszczynski, T., Solomon, S., Greenberg, J.","A dual-process model of defense against conscious and unconscious death-related thoughts: An extension of terror management theory",1999,"Psychological Review","106","4",,"835","845",,571,10.1037/0033-295X.106.4.835,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033211436&doi=10.1037%2f0033-295X.106.4.835&partnerID=40&md5=e0a078b36510b59f5b05223b80de57bd",Article,,Scopus,2-s2.0-0033211436
"Buck, R.","The biological affects: A typology",1999,"Psychological Review","106","2",,"301","336",,228,10.1037/0033-295X.106.2.301,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033111348&doi=10.1037%2f0033-295X.106.2.301&partnerID=40&md5=c3e9d2e2578cea332970c3c4a2fa7654",Article,,Scopus,2-s2.0-0033111348
"Heine, S.J., Markus, H.R., Lehman, D.R., Kitayana, S.","Is there a universal need for positive self-regard?",1999,"Psychological Review","106","4",,"766","794",,1126,10.1037/0033-295X.106.4.766,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033208995&doi=10.1037%2f0033-295X.106.4.766&partnerID=40&md5=83afbdcd36913c2f430cba1c89a1bc5a",Article,,Scopus,2-s2.0-0033208995
"Bussey, K., Bandura, A.","Social cognitive theory of gender development and differentiation",1999,"Psychological Review","106","4",,"676","713",,682,10.1037/0033-295X.106.4.676,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033209079&doi=10.1037%2f0033-295X.106.4.676&partnerID=40&md5=9b4a2ffa6856e92054275629458c5665",Article,,Scopus,2-s2.0-0033209079
"Macchi, L., Osherson, D., Krantz, D.H.","A note on superadditive probability judgment",1999,"Psychological Review","106","1",,"210","214",,42,10.1037/0033-295X.106.1.210,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040216911&doi=10.1037%2f0033-295X.106.1.210&partnerID=40&md5=9d0f1643a022890b9a92ef15993f4ad4",Article,,Scopus,2-s2.0-0040216911
"Dougherty, M.R.P., Gettys, C.F., Ogden, E.E.","MINERVA-DM: A memory processes model for judgments of likelihood",1999,"Psychological Review","106","1",,"180","209",,217,10.1037/0033-295X.106.1.180,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040736130&doi=10.1037%2f0033-295X.106.1.180&partnerID=40&md5=0fff7007df350733583cb69956994aba",Article,,Scopus,2-s2.0-0040736130
"Smith, L.B., Thelen, E., Titzer, R., McLin, D.","Knowing in the context of acting: The task dynamics of the A-not-B error",1999,"Psychological Review","106","2",,"235","260",,240,10.1037/0033-295X.106.2.235,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033112138&doi=10.1037%2f0033-295X.106.2.235&partnerID=40&md5=a830238898eb53665713d22269d939fe",Article,,Scopus,2-s2.0-0033112138
"Ratcliff, R., Van Zandt, T., McKoon, G.","Connectionist and diffusion models of reaction time",1999,"Psychological Review","106","2",,"261","300",,384,10.1037/0033-295X.106.2.261,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033111505&doi=10.1037%2f0033-295X.106.2.261&partnerID=40&md5=1c6063f323d5fb80d21d08f9a1b75abf",Article,,Scopus,2-s2.0-0033111505
"Ashby, F.G., Isen, A.M., Turken, A.U.","A neuropsychological theory of positive affect and its influence on cognition",1999,"Psychological Review","106","3",,"529","550",,995,10.1037/0033-295X.106.3.529,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033158786&doi=10.1037%2f0033-295X.106.3.529&partnerID=40&md5=82f872e7096146aa35610704d83cb913",Article,,Scopus,2-s2.0-0033158786
"Almor, A.","Noun-phrase anaphora and focus: The informational load hypothesis",1999,"Psychological Review","106","4",,"748","765",,124,10.1037/0033-295X.106.4.748,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033210006&doi=10.1037%2f0033-295X.106.4.748&partnerID=40&md5=40263f1cfea27d1bbd0909bd31c1b262",Article,,Scopus,2-s2.0-0033210006
"Niedenthal, P.M., Halberstadt, J.B., Innes-Ker, A.H.","Emotional response categorization",1999,"Psychological Review","106","2",,"337","361",,119,10.1037/0033-295X.106.2.337,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0007711953&doi=10.1037%2f0033-295X.106.2.337&partnerID=40&md5=589a9344fb0b438e2451b2726e2a78b8",Article,,Scopus,2-s2.0-0007711953
"Wyer Jr., R.S., Radvansky, G.A.","The comprehension and validation of social information",1999,"Psychological Review","106","1",,"89","118",,92,10.1037/0033-295X.106.1.89,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032604005&doi=10.1037%2f0033-295X.106.1.89&partnerID=40&md5=3c58c8f7af52f71855e8ba01f885c508",Article,,Scopus,2-s2.0-0032604005
"Klauer, K.C.","On the normative justification for information gain in Wason's selection task",1999,"Psychological Review","106","1",,"215","222",,34,10.1037/0033-295X.106.1.215,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041153756&doi=10.1037%2f0033-295X.106.1.215&partnerID=40&md5=099d22a0a79deb68d1b6cb4ef513216c",Article,,Scopus,2-s2.0-0041153756
"Goodman, S.H., Gotlib, I.H.","Risk for psychopathology in the children of depressed mothers: A developmental model for understanding mechanisms of transmission",1999,"Psychological Review","106","3",,"458","490",,1261,10.1037/0033-295X.106.3.458,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033158242&doi=10.1037%2f0033-295X.106.3.458&partnerID=40&md5=bf0ba7151098b420859bd01f519fef6c",Article,,Scopus,2-s2.0-0033158242
"Large, E.W., Jones, M.R.","The dynamics of attending: How people track time-varying events",1999,"Psychological Review","106","1",,"119","159",,619,10.1037/0033-295X.106.1.119,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009298580&doi=10.1037%2f0033-295X.106.1.119&partnerID=40&md5=7ce465167ae7ea1fea56eb401e52e70a",Article,,Scopus,2-s2.0-0009298580
"Metcalfe, J., Mischel, W.","A hot/cool-system analysis of delay of gratification: Dynamics of willpower",1999,"Psychological Review","106","1",,"3","19",,1204,10.1037/0033-295X.106.1.3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032616346&doi=10.1037%2f0033-295X.106.1.3&partnerID=40&md5=dd94a5643d8cd98c53376d908ab39232",Article,,Scopus,2-s2.0-0032616346
"Johnson-Laird, P.N., Girotto, V., Legrenzi, P., Legrenzi, M.S., Caverni, J.-P.","Naive probability: A mental model theory of extensional reasoning",1999,"Psychological Review","106","1",,"62","88",,206,10.1037/0033-295X.106.1.62,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032611313&doi=10.1037%2f0033-295X.106.1.62&partnerID=40&md5=6e52d3689d6995f6a31d5950117771bb",Article,,Scopus,2-s2.0-0032611313
"Harm, M.W., Seidenberg, M.S.","Phonology, reading acquisition, and dyslexia: Insights from connectionist models",1999,"Psychological Review","106","3",,"491","528",,548,10.1037/0033-295X.106.3.491,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033160228&doi=10.1037%2f0033-295X.106.3.491&partnerID=40&md5=e153ff13981db8607d17284dba238b54",Article,,Scopus,2-s2.0-0033160228
"Van Geert, P.","A Dynamic Systems Model of Basic Developmental Mechanisms: Piaget, Vygotsky, and Beyond",1998,"Psychological Review","105","4",,"634","677",,164,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346515698&partnerID=40&md5=8756eaec2859cb94bec9b41816f03d77",Article,,Scopus,2-s2.0-0346515698
"Gilovich, T., Medvec, V.H., Kahneman, D.","Varieties of Regret: A Debate and Partial Resolution",1998,"Psychological Review","105","3",,"602","605",,89,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347031841&partnerID=40&md5=f349ace75d64205313156298b18c55fd",Article,,Scopus,2-s2.0-0347031841
"Nelson, D.L., McKinney, V.M., Gee, N.R., Janczura, G.A.","Interpreting the Influence of Implicitly Activated Memories on Recall and Recognition",1998,"Psychological Review","105","2",,"299","324",,137,10.1037/0033-295X.105.2.299,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032042234&doi=10.1037%2f0033-295X.105.2.299&partnerID=40&md5=d6d0865db8b573ccd96a6c873991557f",Review,,Scopus,2-s2.0-0032042234
"Erev, I.","Signal Detection by Human Observers: A Cutoff Reinforcement Learning Model of Categorization Decisions under Uncertainty",1998,"Psychological Review","105","2",,"280","298",,77,10.1037/0033-295X.105.2.280,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032043480&doi=10.1037%2f0033-295X.105.2.280&partnerID=40&md5=af605002204ca1282ee2bd2f0aae61a4",Article,,Scopus,2-s2.0-0032043480
"Willingham, D.B.","A Neuropsychological Theory of Motor Skill Learning",1998,"Psychological Review","105","3",,"558","584",,448,10.1037/0033-295X.105.3.558,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032116811&doi=10.1037%2f0033-295X.105.3.558&partnerID=40&md5=18cf29f6c53dc223c1f3a3370fb7d3c9",Article,,Scopus,2-s2.0-0032116811
"Maier, S.F., Watkins, L.R.","Cytokines for Psychologists: Implications of Bidirectional Immune-to-Brain Communication for Understanding Behavior, Mood, and Cognition",1998,"Psychological Review","105","1",,"83","107",,816,10.1037/0033-295X.105.1.83,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031600021&doi=10.1037%2f0033-295X.105.1.83&partnerID=40&md5=7ca37c57bd5c6d2dca6641c891d1bd16",Article,,Scopus,2-s2.0-0031600021
"Page, M.P.A., Norris, D.","The Primacy Model: A New Model of Immediate Serial Recall",1998,"Psychological Review","105","4",,"761","781",,487,10.1037/0033-295X.105.4.761-781,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032192915&doi=10.1037%2f0033-295X.105.4.761-781&partnerID=40&md5=6dcc4c92402ad9264022d452f5804a01",Article,,Scopus,2-s2.0-0032192915
"Rosen, J.B., Schulkin, J.","From Normal Fear to Pathological Anxiety",1998,"Psychological Review","105","2",,"325","350",,494,10.1037/0033-295X.105.2.325,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032044026&doi=10.1037%2f0033-295X.105.2.325&partnerID=40&md5=dec3a0ab0e6dd5fb45643bf749f8a18f",Review,,Scopus,2-s2.0-0032044026
"Milliken, B., Merikle, P.M., Joordens, S., Seiffert, A.E.","Selective Attention: A Reevaluation of the Implications of Negative Priming",1998,"Psychological Review","105","2",,"203","229",,259,10.1037/0033-295X.105.2.203,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032039907&doi=10.1037%2f0033-295X.105.2.203&partnerID=40&md5=2863f3cd15da4a2c17747b3c8a842e2d",Review,,Scopus,2-s2.0-0032039907
"Ans, B., Carbonnel, S., Valdois, S.","A Connectionist Multiple-Trace Memory Model for Polysyllabic Word Reading",1998,"Psychological Review","105","4",,"678","723",,210,10.1037/0033-295X.105.4.678-723,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032193479&doi=10.1037%2f0033-295X.105.4.678-723&partnerID=40&md5=95367f3e9428c8edfc6a589dbbe4ee3e",Article,,Scopus,2-s2.0-0032193479
"Kanne, S.M., Balota, D.A., Spieler, D.H., Faust, M.E.","Explorations of Cohen, Dunbar, and McClelland's (1990) Connectionist Model of Stroop Performance",1998,"Psychological Review","105","1",,"174","187",,27,10.1037/0033-295X.105.1.174,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031605552&doi=10.1037%2f0033-295X.105.1.174&partnerID=40&md5=259463e1e4cea0792db99473765c733f",Article,,Scopus,2-s2.0-0031605552
"Reichle, E.D., Pollatsek, A., Fisher, D.L., Rayner, K.","Toward a Model of Eye Movement Control in Reading",1998,"Psychological Review","105","1",,"125","157",,665,10.1037/0033-295X.105.1.125,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031606661&doi=10.1037%2f0033-295X.105.1.125&partnerID=40&md5=4450fbd79c99a8a66785c67075bc7abf",Article,,Scopus,2-s2.0-0031606661
"Turkheimer, E.","Heritability and Biological Explanation",1998,"Psychological Review","105","4",,"782","791",,81,10.1037/0033-295X.105.4.782-791,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032193748&doi=10.1037%2f0033-295X.105.4.782-791&partnerID=40&md5=60f638afba46dc816a24f4532965a8a8",Article,,Scopus,2-s2.0-0032193748
"Goldinger, S.D.","Echoes of Echoes? An Episodic Theory of Lexical Access",1998,"Psychological Review","105","2",,"251","279",,696,10.1037/0033-295X.105.2.251,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032041690&doi=10.1037%2f0033-295X.105.2.251&partnerID=40&md5=8ebf7b1a56e4f5d585712a4da60eeeef",Review,,Scopus,2-s2.0-0032041690
"Schmajuk, N.A., Lamoureux, J.A., Holland, P.C.","Occasion Setting: A Neural Network Approach",1998,"Psychological Review","105","1",,"3","32",,84,10.1037/0033-295X.105.1.3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031601274&doi=10.1037%2f0033-295X.105.1.3&partnerID=40&md5=443830e35dc251e796abeef117a2abb4",Article,,Scopus,2-s2.0-0031601274
"Bem, D.J.","Is EBE theory supported by the evidence? Is it androcentric? A reply to Peplau et al. (1998)",1998,"Psychological review","105","2",,"395","398",,12,10.1037/0033-295X.105.2.395,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032043346&doi=10.1037%2f0033-295X.105.2.395&partnerID=40&md5=b15e943a02c01ee664a6a65ca992303c",Note,,Scopus,2-s2.0-0032043346
"Moore, B.C.J., Oxenham, A.J.","Psychoacoustic Consequences of Compression in the Peripheral Auditory System",1998,"Psychological Review","105","1",,"108","124",,79,10.1037/0033-295X.105.1.108,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031600728&doi=10.1037%2f0033-295X.105.1.108&partnerID=40&md5=05bd6793e236f6d47e72e62d58395c55",Article,,Scopus,2-s2.0-0031600728
"Reid, A.K., Staddon, J.E.R.","A Dynamic Route Finder for the Cognitive Map",1998,"Psychological Review","105","3",,"585","601",,28,10.1037/0033-295X.105.3.585,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347565366&doi=10.1037%2f0033-295X.105.3.585&partnerID=40&md5=e33d8d25ba79b3c19ffa20456719de91",Article,,Scopus,2-s2.0-0347565366
"Mackie, D.M., Smith, E.R.","Intergroup Relations: Insights from a Theoretically Integrative Approach",1998,"Psychological Review","105","3",,"499","529",,172,10.1037/0033-295X.105.3.499,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032115927&doi=10.1037%2f0033-295X.105.3.499&partnerID=40&md5=bfcc435b83d40fe20da6878a2faa52b1",Article,,Scopus,2-s2.0-0032115927
"Ashby, F.G., Alfonso-Reese, L.A., Turken, A.U., Waldron, E.M.","A Neuropsychological Theory of Multiple Systems in Category Learning",1998,"Psychological Review","105","3",,"442","481",,651,10.1037/0033-295X.105.3.442,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032114172&doi=10.1037%2f0033-295X.105.3.442&partnerID=40&md5=fa176df98cee20dcd0b66bf1abe7d338",Article,,Scopus,2-s2.0-0032114172
"Farah, M.J., Wilson, K.D., Drain, M., Tanaka, J.N.","What is ""Special"" about Face Perception?",1998,"Psychological Review","105","3",,"482","498",,801,10.1037/0033-295X.105.3.482,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032116793&doi=10.1037%2f0033-295X.105.3.482&partnerID=40&md5=9bfb3b0e10e97acbb790922b9dfc450a",Article,,Scopus,2-s2.0-0032116793
"Vicente, K.J., Wang, J.H.","An Ecological Theory of Expertise Effects in Memory Recall",1998,"Psychological Review","105","1",,"33","57",,171,10.1037/0033-295X.105.1.33,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031599906&doi=10.1037%2f0033-295X.105.1.33&partnerID=40&md5=798fa57a86ead366abe0f0c0956f350e",Article,,Scopus,2-s2.0-0031599906
"Baddeley, A., Gathercole, S., Papagno, C.","The Phonological Loop as a Language Learning Device",1998,"Psychological Review","105","1",,"158","173",,1150,10.1037/0033-295X.105.1.158,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031607784&doi=10.1037%2f0033-295X.105.1.158&partnerID=40&md5=fdf68e22e48fd7d1331d92e5aaee41b2",Article,,Scopus,2-s2.0-0031607784
"Guenther, F.H., Hampson, M., Johnson, D.","A Theoretical Investigation of Reference Frames for the Planning of Speech Movements",1998,"Psychological Review","105","4",,"611","633",,232,10.1037/0033-295X.105.4.611-633,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032192891&doi=10.1037%2f0033-295X.105.4.611-633&partnerID=40&md5=1140f3600d5e457c00c413f25422aaaa",Article,,Scopus,2-s2.0-0032192891
"Yamori, K.","Going with the Flow: Micro-Macro Dynamics in the Macrobehavioral Patterns of Pedestrian Crowds",1998,"Psychological Review","105","3",,"530","557",,31,10.1037/0033-295X.105.3.530,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346459129&doi=10.1037%2f0033-295X.105.3.530&partnerID=40&md5=bc6d26cd1599da7a6e57f1176d5ac0f1",Article,,Scopus,2-s2.0-0346459129
"Lansdale, M.W.","Modeling Memory for Absolute Location",1998,"Psychological Review","105","2",,"351","378",,29,10.1037/0033-295X.105.2.351,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032044027&doi=10.1037%2f0033-295X.105.2.351&partnerID=40&md5=d6b30299f1da53c1e1cc2c38d403ad9b",Article,,Scopus,2-s2.0-0032044027
"Rips, L.J.","Reasoning and Conversation",1998,"Psychological Review","105","3",,"411","441",,46,10.1037/0033-295X.105.3.411,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0344494138&doi=10.1037%2f0033-295X.105.3.411&partnerID=40&md5=764bcedee532bbd2691ca638fba4a6ce",Article,,Scopus,2-s2.0-0344494138
"McClelland, J.L., Chappell, M.","Familiarity Breeds Differentiation: A Subjective-Likelihood Approach to the Effects of Experience in Recognition Memory",1998,"Psychological Review","105","4",,"724","760",,172,10.1037/0033-295X.105.4.734-760,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032193949&doi=10.1037%2f0033-295X.105.4.734-760&partnerID=40&md5=2853e9318aa1fb02199b354f65f03e69",Article,,Scopus,2-s2.0-0032193949
"Wickens, T.D.","On the Form of the Retention Function: Comment on Rubin and Wenzel (1996): A Quantitative Description of Retention",1998,"Psychological Review","105","2",,"379","386",,24,10.1037/0033-295X.105.2.379,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346401919&doi=10.1037%2f0033-295X.105.2.379&partnerID=40&md5=8caa975a0f9da6bf9fe4fcb8a9b34e28",Article,,Scopus,2-s2.0-0346401919
"Gottlieb, G.","Normally Occurring Environmental and Behavioral Influences on Gene Activity: From Central Dogma to Probabilistic Epigenesis",1998,"Psychological Review","105","4",,"792","802",,268,10.1037/0033-295X.105.4.792-802,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032193467&doi=10.1037%2f0033-295X.105.4.792-802&partnerID=40&md5=2174b8de458153d85db9de18543d22fa",Article,,Scopus,2-s2.0-0032193467
"Peplau, L.A., Garnets, L.D., Spalding, L.R., Conley, T.D., Veniegas, R.C.","A Critique of Bem's ""Exotic Becomes Erotic"" Theory of Sexual Orientation",1998,"Psychological Review","105","2",,"387","394",,29,10.1037/0033-295X.105.2.387,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032040295&doi=10.1037%2f0033-295X.105.2.387&partnerID=40&md5=b1b1d43fbb68c6f0daa6f0e7d845aef4",Article,,Scopus,2-s2.0-0032040295
"Winter, D.G., Stewart, A.J., John, O.P., Klohnen, E.C., Duncan, L.E.","Traits and Motives: Toward an Integration of Two Traditions in Personality Research",1998,"Psychological Review","105","2",,"230","250",,243,10.1037/0033-295X.105.2.230,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032039927&doi=10.1037%2f0033-295X.105.2.230&partnerID=40&md5=e394a5f828513a0acc69553e82df0d45",Review,,Scopus,2-s2.0-0032039927
"Pirolli, P., Wilson, M.","A Theory of the Measurement of Knowledge Content, Access, and Learning",1998,"Psychological Review","105","1",,"58","82",,20,10.1037/0033-295X.105.1.58,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346727677&doi=10.1037%2f0033-295X.105.1.58&partnerID=40&md5=92dc13ab7e0d697e7c31cb347d603cc3",Article,,Scopus,2-s2.0-0346727677
"Anderson, J.R., Matessa, M.","A Production System Theory of Serial Memory",1997,"Psychological Review","104","4",,"728","748",,137,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842631851&partnerID=40&md5=c82f5560736fe7636cacd9fe5008a86e",Article,,Scopus,2-s2.0-1842631851
"Murdock, B.B.","Context and Mediators in a Theory of Distributed Associative Memory (TODAM2)",1997,"Psychological Review","104","4",,"839","862",,92,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009783736&partnerID=40&md5=1bddf3f5ed7e98a0850df44fb8c780e0",Article,,Scopus,2-s2.0-0009783736
"Meyer, D.E., Kieras, D.E.","A Computational Theory of Executive Cognitive Processes and Multiple-Task Performance: Part 2. Accounts of Psychological Refractory-Period Phenomena",1997,"Psychological Review","104","4",,"749","791",,320,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037777367&partnerID=40&md5=855d6b02d19344013a9a4f44a38bb92a",Article,,Scopus,2-s2.0-0037777367
"Buskens, V., Snijders, C.","""Individual Heuristics and the Dynamics of Cooperation in Large Groups"": Additional Results Using Analytical Methods",1997,"Psychological Review","104","4",,"792","800",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842631809&partnerID=40&md5=71a1e0ac7a53cc9f7a699d2e40e8f013",Article,,Scopus,2-s2.0-1842631809
"Hummel, J.E., Holyoak, K.J.","Distributed Representations of Structure: A Theory of Analogical Access and Mapping",1997,"Psychological Review","104","3",,"427","466",,447,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0344856726&partnerID=40&md5=711804a5b33a89c2a614b14b3bf88d0a",Article,,Scopus,2-s2.0-0344856726
"Munakata, Y., McClelland, J.L., Johnson, M.H., Siegler, R.S.","Rethinking Infant Knowledge: Toward an Adaptive Process Account of Successes and Failures in Object Permanence Tasks",1997,"Psychological Review","104","4",,"686","713",,262,10.1037/0033-295X.104.4.686,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031255196&doi=10.1037%2f0033-295X.104.4.686&partnerID=40&md5=120f70693a21fff9e5f953376946b75c",Article,,Scopus,2-s2.0-0031255196
"Rottenstreich, Y., Tversky, A.","Unpacking, Repacking, and Anchoring: Advances in Support Theory",1997,"Psychological Review","104","2",,"406","415",,202,10.1037/0033-295X.104.2.406,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031112849&doi=10.1037%2f0033-295X.104.2.406&partnerID=40&md5=375304708caf18ea5ac17f0a8434a3f8",Article,,Scopus,2-s2.0-0031112849
"Estes, W.K.","Processes of Memory Loss, Recovery, and Distortion",1997,"Psychological Review","104","1",,"148","169",,107,10.1037/0033-295X.104.1.148,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030637085&doi=10.1037%2f0033-295X.104.1.148&partnerID=40&md5=e0f1274d77fadf0e865724ef3799fedd",Article,,Scopus,2-s2.0-0030637085
"Legge, G.E., Klitz, T.S., Tjan, B.S.","Mr. Chips: An Ideal-Observer Model of Reading",1997,"Psychological Review","104","3",,"524","553",,142,10.1037/0033-295X.104.3.524,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031182162&doi=10.1037%2f0033-295X.104.3.524&partnerID=40&md5=34843a9b7e95bb7fd8ee726319f52467",Article,,Scopus,2-s2.0-0031182162
"Juslin, P., Olsson, H.","Thurstonian and Brunswikian Origins of Uncertainty in Judgment: A Sampling Model of Confidence in Sensory Discrimination",1997,"Psychological Review","104","2",,"344","366",,115,10.1037/0033-295X.104.2.344,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031114361&doi=10.1037%2f0033-295X.104.2.344&partnerID=40&md5=c5b9d45a5c7f72b82f66eeff8ad2a4b5",Article,,Scopus,2-s2.0-0031114361
"Falk, R., Konold, C.","Making Sense of Randomness: Implicit Encoding as a Basis for Judgment",1997,"Psychological Review","104","2",,"301","318",,141,10.1037/0033-295X.104.2.301,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347877168&doi=10.1037%2f0033-295X.104.2.301&partnerID=40&md5=0ca19644b976f60c533b177bf67f6f6c",Article,,Scopus,2-s2.0-0347877168
"Nosofsky, R.M., Palmeri, T.J.","An Exemplar-Based Random Walk Model of Speeded Classification",1997,"Psychological Review","104","2",,"266","300",,422,10.1037/0033-295X.104.2.266,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031112464&doi=10.1037%2f0033-295X.104.2.266&partnerID=40&md5=a438b2c5b2872814d8290f07948b790f",Article,,Scopus,2-s2.0-0031112464
