Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Ford, B.Q., Tamir, M., Brunyé, T.T., Shirer, W.R., Mahoney, C.R., Taylor, H.A.","Keeping Your Eyes on the Prize: Anger and Visual Attention to Threats and Rewards",2010,"Psychological Science","21","8",,"1098","1105",,42,10.1177/0956797610375450,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149453783&doi=10.1177%2f0956797610375450&partnerID=40&md5=06ff9b8dd4f7af8df10762bbd9e55152",Article,,Scopus,2-s2.0-78149453783
"Inzlicht, M., Tullett, A.M.","Reflecting On God: Religious Primes Can Reduce Neurophysiological Response to Errors",2010,"Psychological Science","21","8",,"1184","1190",,82,10.1177/0956797610375451,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149450265&doi=10.1177%2f0956797610375451&partnerID=40&md5=7f941659f6e2003b3ff71fdee63ed82b",Article,,Scopus,2-s2.0-78149450265
"Larsen, H., van der Zwaluw, C.S., Overbeek, G., Granic, I., Franke, B., Engels, R.C.M.E.","A Variable-Number-Of-Tandem-Repeats Polymorphism in the Dopamine D4 Receptor Gene Affects Social Adaptation of Alcohol Use: Investigation of a Gene-environment Interaction",2010,"Psychological Science","21","8",,"1064","1068",,31,10.1177/0956797610376654,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149443996&doi=10.1177%2f0956797610376654&partnerID=40&md5=99606fad728555d50a82c0c80dc137d9",Article,,Scopus,2-s2.0-78149443996
"Diekman, A.B., Brown, E.R., Johnston, A.M., Clark, E.K.","Seeking Congruity Between Goals and Roles: A New Look at Why Women Opt Out of Science, Technology, Engineering, and Mathematics Careers",2010,"Psychological Science","21","8",,"1051","1057",,186,10.1177/0956797610377342,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149436826&doi=10.1177%2f0956797610377342&partnerID=40&md5=689c3090d3e17eace5c98568e9a25de0",Article,,Scopus,2-s2.0-78149436826
"Swann Jr., W.B., Gómez, A., Dovidio, J.F., Hart, S., Jetten, J.","Dying and Killing for One's Group: Identity Fusion Moderates Responses to Intergroup Versions of the Trolley Problem",2010,"Psychological Science","21","8",,"1176","1183",,62,10.1177/0956797610376656,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956820777&doi=10.1177%2f0956797610376656&partnerID=40&md5=7a933a59b975cf4da56355ea0558bba0",Article,,Scopus,2-s2.0-77956820777
"Otto, T.U., Öǧmen, H., Herzog, M.H.","Perceptual Learning in a Nonretinotopic Frame of Reference",2010,"Psychological Science","21","8",,"1058","1063",,14,10.1177/0956797610376074,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149452225&doi=10.1177%2f0956797610376074&partnerID=40&md5=4a0a76351014cdccee3e9b5f070d4d9a",Article,,Scopus,2-s2.0-78149452225
"Li, X., Wei, L., Soman, D.","Sealing the Emotions genie: The Effects of Physical Enclosure on Psychological Closure",2010,"Psychological Science","21","8",,"1047","1050",,20,10.1177/0956797610376653,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149447453&doi=10.1177%2f0956797610376653&partnerID=40&md5=09ddb72dd30f5d3b86242d81c93f2f71",Article,,Scopus,2-s2.0-78149447453
"Laurin, K., Shepherd, S., Kay, A.C.","Restricted emigration, System Inescapability, and Defense of the Status Quo: System-Justifying Consequences of Restricted Exit Opportunities",2010,"Psychological Science","21","8",,"1075","1082",,41,10.1177/0956797610375448,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958543706&doi=10.1177%2f0956797610375448&partnerID=40&md5=9192dc9df6f8e1477602dd98bd9ef87e",Article,,Scopus,2-s2.0-77958543706
"Bruggeman, H., Warren, W.H.","The direction of walking-but not throwing or kicking-is adapted by optic flow",2010,"Psychological Science","21","7",,"1006","1013",,23,10.1177/0956797610372635,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954821322&doi=10.1177%2f0956797610372635&partnerID=40&md5=5d0062c988c11555a87e419bb15e8377",Article,,Scopus,2-s2.0-77954821322
"Meinz, E.J., Hambrick, D.Z.","Deliberate practice is necessary but not sufficient to explain individual differences in piano sight-reading skill: The role of working memory capacity",2010,"Psychological Science","21","7",,"914","919",,63,10.1177/0956797610373933,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954829537&doi=10.1177%2f0956797610373933&partnerID=40&md5=47ef641647df82c3ad73844339416226",Article,,Scopus,2-s2.0-77954829537
"Neta, M., Whalen, P.J.","The primacy of negative interpretations when resolving the valence of ambiguous facial expressions",2010,"Psychological Science","21","7",,"901","907",,33,10.1177/0956797610373934,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954821751&doi=10.1177%2f0956797610373934&partnerID=40&md5=26ffbf46496a97e2c1c7efd6deef9f69",Article,,Scopus,2-s2.0-77954821751
"West, G.L., Anderson, A.K., Bedwell, J.S., Pratt, J.","Red diffuse light suppresses the accelerated perception of fear",2010,"Psychological Science","21","7",,"992","999",,25,10.1177/0956797610371966,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954823814&doi=10.1177%2f0956797610371966&partnerID=40&md5=f8ee65c57646191b77cdb2439f3df281",Article,,Scopus,2-s2.0-77954823814
"Schwan, S., Ildirar, S.","Watching film for the first time: How adult viewers interpret perceptual discontinuities in film",2010,"Psychological Science","21","7",,"970","976",,31,10.1177/0956797610372632,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954820049&doi=10.1177%2f0956797610372632&partnerID=40&md5=ae2e0e4163eecfe8938b10a62182dc72",Article,,Scopus,2-s2.0-77954820049
"Becker, D.V., Neel, R., Anderson, U.S.","Illusory conjunctions of angry facial expressions follow intergroup biases",2010,"Psychological Science","21","7",,"938","940",,5,10.1177/0956797610373374,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954832048&doi=10.1177%2f0956797610373374&partnerID=40&md5=f9257401ce493169700bae9df18b5cd1",Article,,Scopus,2-s2.0-77954832048
"Mani, N., Plunkett, K.","In the infant's mind's ear: Evidence for implicit naming in 18-month-olds",2010,"Psychological Science","21","7",,"908","913",,57,10.1177/0956797610373371,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954821172&doi=10.1177%2f0956797610373371&partnerID=40&md5=336af3dc7354d48d8af114df47ca42f4",Article,,Scopus,2-s2.0-77954821172
"Franconeri, S.L., Jonathan, S.V., Scimeca, J.M.","Tracking multiple objects is limited only by object spacing, not by speed, time, or capacity",2010,"Psychological Science","21","7",,"920","925",,90,10.1177/0956797610373935,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954827663&doi=10.1177%2f0956797610373935&partnerID=40&md5=bc2497f0fb7a3aded6eaf3a9b41d2e2a",Article,,Scopus,2-s2.0-77954827663
"Kuppens, P., Allen, N.B., Sheeber, L.B.","Emotional inertia and psychological maladjustment",2010,"Psychological Science","21","7",,"984","991",,142,10.1177/0956797610372634,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954823599&doi=10.1177%2f0956797610372634&partnerID=40&md5=2e683634424c2949da6d1e4b60790492",Article,,Scopus,2-s2.0-77954823599
"Fulford, D., Johnson, S.L., Llabre, M.M., Carver, C.S.","Pushing and coasting in dynamic goal pursuit: Coasting is attenuated in bipolar disorder",2010,"Psychological Science","21","7",,"1021","1027",,30,10.1177/0956797610373372,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954822459&doi=10.1177%2f0956797610373372&partnerID=40&md5=876e54db6ace5aba5952369c7180bcc1",Article,,Scopus,2-s2.0-77954822459
"Schmidt, L., Palminteri, S., Lafargue, G., Pessiglione, M.","Splitting motivation: Unilateral effects of subliminal incentives",2010,"Psychological Science","21","7",,"977","983",,16,10.1177/0956797610372636,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954831907&doi=10.1177%2f0956797610372636&partnerID=40&md5=f2ccc75177e847223563844b7a7e560d",Article,,Scopus,2-s2.0-77954831907
"Damisch, L., Stoberock, B., Mussweiler, T.","Keep your fingers crossed! How superstition improves performance",2010,"Psychological Science","21","7",,"1014","1020",,82,10.1177/0956797610372631,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954876909&doi=10.1177%2f0956797610372631&partnerID=40&md5=31a55da4b6944b4eba5c226fdb62f1d8",Article,,Scopus,2-s2.0-77954876909
"Clark, M.S., Lemay Jr., E.P., Graham, S.M., Pataki, S.P., Finkel, E.J.","Ways of giving benefits in marriage: Norm use, relationship satisfaction, and attachment-related variability",2010,"Psychological Science","21","7",,"944","951",,34,10.1177/0956797610373882,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954824395&doi=10.1177%2f0956797610373882&partnerID=40&md5=faefdfe9db50755fc48c5bd0d59a1099",Article,,Scopus,2-s2.0-77954824395
"Rattan, A., Dweck, C.S.","Who confronts prejudice? the role of implicit theories in the motivation to confront prejudice",2010,"Psychological Science","21","7",,"952","959",,47,10.1177/0956797610374740,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954820606&doi=10.1177%2f0956797610374740&partnerID=40&md5=ccce9b75ec0023896ba92d1f3c1f7071",Article,,Scopus,2-s2.0-77954820606
"Scullin, M.K., McDaniel, M.A.","Remembering to execute a goal: Sleep on it!",2010,"Psychological Science","21","7",,"1028","1035",,46,10.1177/0956797610373373,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954821609&doi=10.1177%2f0956797610373373&partnerID=40&md5=143fcea7c2b7bf3bf34ede1a4fc211f3",Article,,Scopus,2-s2.0-77954821609
"Carlson, T.A., Alvarez, G., Wu, D.-A., Verstraten, F.A.J.","Rapid assimilation of external objects into the body schema",2010,"Psychological Science","21","7",,"1000","1005",,20,10.1177/0956797610371962,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954822075&doi=10.1177%2f0956797610371962&partnerID=40&md5=c1efa7a2e9fface88bdacdf1f9878cd9",Article,,Scopus,2-s2.0-77954822075
"Sieverding, M., Decker, S., Zimmermann, F.","Information about low participation in cancer screening demotivates other people",2010,"Psychological Science","21","7",,"941","943",,11,10.1177/0956797610373936,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954822379&doi=10.1177%2f0956797610373936&partnerID=40&md5=b31933a79c1742af5f51ce0121bbb3bf",Article,,Scopus,2-s2.0-77954822379
"DeWall, C.N., MacDonald, G., Webster, G.D., Masten, C.L., Baumeister, R.F., Powell, C., Combs, D., Schurtz, D.R., Stillman, T.F., Tice, D.M., Eisenberger, N.I.","Acetaminophen reduces social pain: Behavioral and neural evidence",2010,"Psychological Science","21","7",,"931","937",,187,10.1177/0956797610374741,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954833501&doi=10.1177%2f0956797610374741&partnerID=40&md5=dfc7b9d65555119d6579a05accecc96c",Article,,Scopus,2-s2.0-77954833501
"Nelson, J.D., McKenzie, C.R.M., Cottrell, G.W., Sejnowski, T.J.","Experience matters: Information acquisition optimizes probability gain",2010,"Psychological Science","21","7",,"960","969",,40,10.1177/0956797610372637,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954833732&doi=10.1177%2f0956797610372637&partnerID=40&md5=bbfe84d30156487c8da346cdfcf89a23",Article,,Scopus,2-s2.0-77954833732
"Delaney, P.F., Sahakyan, L., Kelley, C.M., Zimmerman, C.A.","Remembering to forget: The amnesic effect of daydreaming",2010,"Psychological Science","21","7",,"1036","1042",,23,10.1177/0956797610374739,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954820694&doi=10.1177%2f0956797610374739&partnerID=40&md5=271c6a46b5f58115164a348affd7da53",Article,,Scopus,2-s2.0-77954820694
"Hsee, C.K., Yang, A.X., Wang, L.","Idleness aversion and the need for justifiable busyness",2010,"Psychological Science","21","7",,"926","930",,27,10.1177/0956797610374738,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954821058&doi=10.1177%2f0956797610374738&partnerID=40&md5=4540f5bf4dc5dac73e7ae4e34214b81d",Article,,Scopus,2-s2.0-77954821058
"Havas, D.A., Glenberg, A.M., Gutowski, K.A., Lucarelli, M.J., Davidson, R.J.","Cosmetic use of botulinum toxin-a affects processing of emotional language",2010,"Psychological Science","21","7",,"895","900",,129,10.1177/0956797610374742,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954824105&doi=10.1177%2f0956797610374742&partnerID=40&md5=fb75f5e5ed10c5dab3c33e9f0ef77f7c",Article,,Scopus,2-s2.0-77954824105
"Poldrack, R.A., Halchenko, Y.O., Hanson, S.J.","Erratum to: Decoding the large-scale structure of brain function by classifying mental states across individuals, (Psychological science, (2009), 20, 11 (1364-1372), 10.1111/j.1467-9280.2009.02460)",2010,"Psychological Science","21","7",,"1043","1043",,,10.1177/0956797610373375,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954821832&doi=10.1177%2f0956797610373375&partnerID=40&md5=e2f84f62fa00905afc878e13697360d7",Erratum,,Scopus,2-s2.0-77954821832
"Sayim, B., Westheimer, G., Herzog, M.H.","Gestalt factors modulate basic spatial vision",2010,"Psychological Science","21","5",,"641","644",,38,10.1177/0956797610368811,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953752881&doi=10.1177%2f0956797610368811&partnerID=40&md5=e17035970b9a27591459146417d386ba",Article,,Scopus,2-s2.0-77953752881
"Arnold, D.H., Erskine, H.E., Roseboom, W., Wallis, T.S.A.","Spatiotemporal rivalry: A perceptual conflict involving illusory moving and static forms",2010,"Psychological Science","21","5",,"692","699",,6,10.1177/0956797610366544,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953802790&doi=10.1177%2f0956797610366544&partnerID=40&md5=bfef6695e753647879a35e4dd96d1a17",Article,,Scopus,2-s2.0-77953802790
"Beckes, L., Simpson, J.A., Erickson, A.","Of snakes and succor: Learning secure attachment associations with novel faces via negative stimulus pairings",2010,"Psychological Science","21","5",,"721","728",,17,10.1177/0956797610368061,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953782877&doi=10.1177%2f0956797610368061&partnerID=40&md5=e7c8f832d8240769b1003ecd1d452691",Article,,Scopus,2-s2.0-77953782877
"Lammers, J., Stapel, D.A., Galinsky, A.D.","Power increases hypocrisy: Moralizing in reasoning, immorality in behavior",2010,"Psychological Science","21","5",,"737","744",,121,10.1177/0956797610368810,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953791163&doi=10.1177%2f0956797610368810&partnerID=40&md5=8c8703d030c5a05606232ffd60e3dc2e",Article,,Scopus,2-s2.0-77953791163
"Sprengelmeyer, R., Perrett, D., Young, A.","Reproductive hormones modulate cuteness processing",2010,"Psychological Science","21","5",,"753","753",,2,10.1177/0956797610368065,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953784938&doi=10.1177%2f0956797610368065&partnerID=40&md5=e94b1b629066f40df1b2a262b1a1ce8a",Article,,Scopus,2-s2.0-77953784938
"Tor, A., Garcia, S.M.","The n -effect: Beyond probability judgments",2010,"Psychological Science","21","5",,"748","749",,5,10.1177/0956797610368813,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953777734&doi=10.1177%2f0956797610368813&partnerID=40&md5=491c8f843d86cf1a0b1ea6e55599332b",Article,,Scopus,2-s2.0-77953777734
"Langer, E., Djikic, M., Pirson, M., Madenci, A., Donohue, R.","Believing is seeing: Using mindlessness (mindfully) to improve visual acuiy",2010,"Psychological Science","21","5",,"661","666",,31,10.1177/0956797610366543,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953735220&doi=10.1177%2f0956797610366543&partnerID=40&md5=1e9fe148e784af66add55189dbf68284",Article,,Scopus,2-s2.0-77953735220
"Lupyan, G., Thompson-Schill, S.L., Swingley, D.","Conceptual penetration of visual processing",2010,"Psychological Science","21","5",,"682","691",,56,10.1177/0956797610366099,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953764466&doi=10.1177%2f0956797610366099&partnerID=40&md5=5bf13eb0122a5d4d99de29e6779321f4",Article,,Scopus,2-s2.0-77953764466
"Eyal, T., Epley, N.","How to seem telepathic: Enabling mind reading by matching construal",2010,"Psychological Science","21","5",,"700","705",,13,10.1177/0956797610367754,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953796315&doi=10.1177%2f0956797610367754&partnerID=40&md5=0e2801d883dee9fde780a8e8910fe7a4",Article,,Scopus,2-s2.0-77953796315
"Mukherjee, K., Hogarth, R.M.","The n-effect: Possible effects of differential probabilities of success",2010,"Psychological Science","21","5",,"745","747",,7,10.1177/0956797610368812,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953750216&doi=10.1177%2f0956797610368812&partnerID=40&md5=03640bdc2b4326a5a4010b05c8442a15",Article,,Scopus,2-s2.0-77953750216
"Dale, P.S., Harlaar, N., Haworth, C.M.A., Plomin, R.","Two by two: A twin study of second-language acquisition",2010,"Psychological Science","21","5",,"635","640",,11,10.1177/0956797610368060,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953754221&doi=10.1177%2f0956797610368060&partnerID=40&md5=b3d849bb305a30ccf7cfaed84530fa0f",Article,,Scopus,2-s2.0-77953754221
"Combe, E., Wexler, M.","Observer movement and size constancy",2010,"Psychological Science","21","5",,"667","675",,10,10.1177/0956797610367753,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953805845&doi=10.1177%2f0956797610367753&partnerID=40&md5=e14864bbe48cafa1b226a9c1745e2e2b",Article,,Scopus,2-s2.0-77953805845
"Schaller, M., Miller, G.E., Gervais, W.M., Yager, S., Chen, E.","Mere visual perception of other people's disease symptoms facilitates a more aggressive immune response",2010,"Psychological Science","21","5",,"649","652",,78,10.1177/0956797610368064,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953743226&doi=10.1177%2f0956797610368064&partnerID=40&md5=b42c25401b39f375ce7ba1e5bb43ab8f",Article,,Scopus,2-s2.0-77953743226
"Zhong, C.-B., DeVoe, S.E.","You are how you eat: Fast food and impatience",2010,"Psychological Science","21","5",,"619","622",,42,10.1177/0956797610366090,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953752084&doi=10.1177%2f0956797610366090&partnerID=40&md5=1ca035ec9b7088313b94918e0e5a0d4e",Article,,Scopus,2-s2.0-77953752084
"Gino, F., Norton, M.I., Ariely, D.","The counterfeit self: The deceptive costs of faking it",2010,"Psychological Science","21","5",,"712","720",,78,10.1177/0956797610366545,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953804634&doi=10.1177%2f0956797610366545&partnerID=40&md5=1ebca7f0e63897a9f300c4bcc4935d91",Article,,Scopus,2-s2.0-77953804634
"Nielsen, M., Tomaselli, K.","Overimitation in kalahari bushman children and the origins of human cultural cognition",2010,"Psychological Science","21","5",,"729","736",,147,10.1177/0956797610368808,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953790398&doi=10.1177%2f0956797610368808&partnerID=40&md5=7e7b327f9ad32eaaf2c2cf92669ae1d9",Article,,Scopus,2-s2.0-77953790398
"Goldfarb, L., Treisman, A.","Are some features easier to bind than others? the congruency effect",2010,"Psychological Science","21","5",,"676","681",,4,10.1177/0956797610365130,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953770036&doi=10.1177%2f0956797610365130&partnerID=40&md5=3e61cdd780e2d2b3b0687ecaaad124bb",Article,,Scopus,2-s2.0-77953770036
"Haselhuhn, M.P., Schweitzer, M.E., Wood, A.M.","How implicit beliefs influence trust recovery",2010,"Psychological Science","21","5",,"645","648",,38,10.1177/0956797610367752,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953744466&doi=10.1177%2f0956797610367752&partnerID=40&md5=2b9f62edbc8460ac2eaeb0fd6526087f",Article,,Scopus,2-s2.0-77953744466
"Broaders, S.C., Goldin-Meadow, S.","Truth is at hand: How gesture adds information during investigative interviews",2010,"Psychological Science","21","5",,"623","628",,31,10.1177/0956797610366082,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953743643&doi=10.1177%2f0956797610366082&partnerID=40&md5=059faa098ab9c0762a08abc00a4d5e0c",Article,,Scopus,2-s2.0-77953743643
"Dikker, S., Rabagliati, H., Farmer, T.A., Pylkkänen, L.","Early occipital sensitivity to syntactic category is based on form typicality",2010,"Psychological Science","21","5",,"629","634",,68,10.1177/0956797610367751,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953778524&doi=10.1177%2f0956797610367751&partnerID=40&md5=994961010248b7d4f9fcb414cabc3cfd",Article,,Scopus,2-s2.0-77953778524
"Fleischman, D.S., Navarrete, C.D., Fessler, D.M.T.","Oral contraceptives suppress ovarian hormone production",2010,"Psychological Science","21","5",,"750","752",,31,10.1177/0956797610368062,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953786360&doi=10.1177%2f0956797610368062&partnerID=40&md5=871f5dc47b902838bfc04ca42c80a07d",Article,,Scopus,2-s2.0-77953786360
"Andrade, E.B., van Boven, L.","Feelings not forgone: Underestimating affective reactions to what does not happen",2010,"Psychological Science","21","5",,"706","711",,12,10.1177/0956797610368809,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953803442&doi=10.1177%2f0956797610368809&partnerID=40&md5=2df53bdcbf84651a220771293a7c44a5",Article,,Scopus,2-s2.0-77953803442
"de Hevia, M.D., Spelke, E.S.","Number-space mapping in human infants",2010,"Psychological Science","21","5",,"653","660",,115,10.1177/0956797610366091,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953793969&doi=10.1177%2f0956797610366091&partnerID=40&md5=bc31f809d3772f008454b7a261af792f",Article,,Scopus,2-s2.0-77953793969
"Bouvier, S., Treisman, A.","Visual feature binding requires reentry",2010,"Psychological Science","21","2",,"200","204",,41,10.1177/0956797609357858,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951274374&doi=10.1177%2f0956797609357858&partnerID=40&md5=2103f10d97904c31a12a898902517f7d",Article,,Scopus,2-s2.0-77951274374
"Li, M., Vietri, J., Galvani, A.P., Chapman, G.B.","How do people value life?",2010,"Psychological Science","21","2",,"163","167",,15,10.1177/0956797609357707,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951264500&doi=10.1177%2f0956797609357707&partnerID=40&md5=a71de3feaeb5c1ff6798632a717b02b0",Article,,Scopus,2-s2.0-77951264500
"Bowles, H.R., Gelfand, M.","Status and the evaluation of workplace deviance",2010,"Psychological Science","21","1",,"49","54",,24,10.1177/0956797609356509,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951270522&doi=10.1177%2f0956797609356509&partnerID=40&md5=e73ec63f15a00a97dc21f600efd1ab5b",Article,,Scopus,2-s2.0-77951270522
"Zauberman, G., Levav, J., Diehl, K., Bhargave, R.","1995 feels so close yet so far: The effect of event markers on subjective feelings of elapsed time",2010,"Psychological Science","21","1",,"133","139",,30,10.1177/0956797609356420,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951023161&doi=10.1177%2f0956797609356420&partnerID=40&md5=a756ec70d5f7f2359f3c1debe2839573",Article,,Scopus,2-s2.0-77951023161
"Fetchenhauer, D., Dunning, D.","Why so cynical? Asymmetric feedback underlies misguided skepticism regarding the trustworthiness of others",2010,"Psychological Science","21","2",,"189","193",,40,10.1177/0956797609358586,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951274013&doi=10.1177%2f0956797609358586&partnerID=40&md5=338d9fa35f20ed7b65c06a2abbc1600c",Article,,Scopus,2-s2.0-77951274013
"Taylor, S.E., Saphire-Bernstein, S., Seeman, T.E.","Are plasma oxytocin in women and plasma vasopressin in men biomarkers of distressed pair-bond relationships?",2010,"Psychological Science","21","1",,"3","7",,121,10.1177/0956797609356507,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951282113&doi=10.1177%2f0956797609356507&partnerID=40&md5=2eedd39b7e882ee7b5d5c37fdf668509",Article,,Scopus,2-s2.0-77951282113
"Stirrat, M., Perrett, D.I.","Valid facial cues to cooperation and trust: Male facial width and trustworthiness",2010,"Psychological Science","21","3",,"349","354",,214,10.1177/0956797610362647,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951280885&doi=10.1177%2f0956797610362647&partnerID=40&md5=212a25e56b86563565205aaf78ce332e",Article,,Scopus,2-s2.0-77951280885
"Savani, K., Markus, H.R., Naidu, N.V.R., Kumar, S., Berlia, N.","What counts as a choice? U.S. Americans are more likely than Indians to construe actions as choices",2010,"Psychological Science","21","3",,"391","398",,48,10.1177/0956797609359908,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951276611&doi=10.1177%2f0956797609359908&partnerID=40&md5=6dcd7ab6f55e03d8cfed962e0e32510d",Article,,Scopus,2-s2.0-77951276611
"Davis, T., Love, B.C.","Memory for category information is idealized through contrast with competing options",2010,"Psychological Science","21","2",,"234","242",,24,10.1177/0956797609357712,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951277138&doi=10.1177%2f0956797609357712&partnerID=40&md5=afef7eae9df275dcf82c7192e70d5c8b",Article,,Scopus,2-s2.0-77951277138
"Knoch, D., Gianotti, L.R.R., Baumgartner, T., Fehr, E.","A neural marker of costly punishment behavior",2010,"Psychological Science","21","3",,"337","342",,48,10.1177/0956797609360750,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951264501&doi=10.1177%2f0956797609360750&partnerID=40&md5=685ae0ebce0667ba16fbfc717c628ee5",Article,,Scopus,2-s2.0-77951264501
"Nickerson, D.W., Rogers, T.","Do you have a voting plan? Implementation intentions, voter turnout, and organic plan making",2010,"Psychological Science","21","2",,"194","199",,73,10.1177/0956797609359326,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951285464&doi=10.1177%2f0956797609359326&partnerID=40&md5=0f30761437667daf102b758cf3f6a0be",Article,,Scopus,2-s2.0-77951285464
"Racsmány, M., Conway, M.A., Demeter, G.","Consolidation of episodic memories during sleep: Long-term effects of retrieval practice",2010,"Psychological Science","21","1",,"80","85",,16,10.1177/0956797609354074,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951268853&doi=10.1177%2f0956797609354074&partnerID=40&md5=84f712ee561f58996d2260978279b880",Article,,Scopus,2-s2.0-77951268853
"Fernbach, P.M., Darlow, A., Sloman, S.A.","Neglect of alternative causes in predictive but not diagnostic reasoning",2010,"Psychological Science","21","3",,"329","336",,38,10.1177/0956797610361430,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951267736&doi=10.1177%2f0956797610361430&partnerID=40&md5=461f1129a206073f25e78a6d5d52f15e",Article,,Scopus,2-s2.0-77951267736
"Southgate, V., Johnson, M.H., Karoui, I.E., Csibra, G.","Motor system activation reveals infants' on-line prediction of others' goals",2010,"Psychological Science","21","3",,"355","359",,102,10.1177/0956797610362058,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951260994&doi=10.1177%2f0956797610362058&partnerID=40&md5=512b097906ef31a10a928957e6d93be6",Article,,Scopus,2-s2.0-77951260994
"Engbert, R., Krügel, A.","Readers use bayesian estimation for eye movement control",2010,"Psychological Science","21","3",,"366","371",,26,10.1177/0956797610362060,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951279319&doi=10.1177%2f0956797610362060&partnerID=40&md5=27b5251c83d016dd9baf759b770d9647",Article,,Scopus,2-s2.0-77951279319
"Talati, Z., Rhodes, G., Jeffery, L.","Now you see it, now you don't: Shedding light on the thatcher illusion",2010,"Psychological Science","21","2",,"219","221",,9,10.1177/0956797609357854,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951275680&doi=10.1177%2f0956797609357854&partnerID=40&md5=90b59ce6f5fd8bd1915c1094c63c8123",Article,,Scopus,2-s2.0-77951275680
