Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Koenig, S., Lachnit, H.","Curved Saccade Trajectories Reveal Conflicting Predictions in Associative Learning",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1164","1177",,9,10.1037/a0023718,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052825970&doi=10.1037%2fa0023718&partnerID=40&md5=77d2ee1ae11c69f5a85a9068bfdd7fbf",Article,,Scopus,2-s2.0-80052825970
"Corcoran, K., Epstude, K., Damisch, L., Mussweiler, T.","Fast Similarities: Efficiency Advantages of Similarity-Focused Comparisons",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1280","1286",,8,10.1037/a0023922,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052836865&doi=10.1037%2fa0023922&partnerID=40&md5=95e5d75a04b253c7c626e1dd959e0d0b",Article,,Scopus,2-s2.0-80052836865
"Wheeldon, L.R., Smith, M.C., Apperly, I.A.","Repeating Words in Sentences: Effects of Sentence Structure",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1051","1064",,4,10.1037/a0023435,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052843633&doi=10.1037%2fa0023435&partnerID=40&md5=fd0793c790e5e3bb3ce049ac237da843",Article,,Scopus,2-s2.0-80052843633
"Mitchel, A.D., Weiss, D.J.","Learning Across Senses: Cross-Modal Effects in Multisensory Statistical Learning",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1081","1091",,13,10.1037/a0023700,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052829305&doi=10.1037%2fa0023700&partnerID=40&md5=9612692317ef0d5b0aad6d46e178f944",Article,,Scopus,2-s2.0-80052829305
"Loaiza, V.M., McCabe, D.P., Youngblood, J.L., Rose, N.S., Myerson, J.","The Influence of Levels of Processing on Recall From Working Memory and Delayed Recall Tasks",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1258","1263",,15,10.1037/a0023923,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052865337&doi=10.1037%2fa0023923&partnerID=40&md5=772a158eddc71295d3a48dac66575236",Article,,Scopus,2-s2.0-80052865337
"Imbo, I., LeFevre, J.-A.","Cultural Differences in Strategic Behavior: A Study in Computational Estimation",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1294","1301",,10,10.1037/a0024070,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052834639&doi=10.1037%2fa0024070&partnerID=40&md5=3197e3ca37d29df1bdeb7e4b219309ad",Article,,Scopus,2-s2.0-80052834639
"Frings, C., Rothermund, K.","To Be or Not To Be ... Included in an Event File: Integration and Retrieval of Distractors in Stimulus-Response Episodes Is Influenced by Perceptual Grouping",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1209","1227",,41,10.1037/a0023915,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960990446&doi=10.1037%2fa0023915&partnerID=40&md5=435bd134e1d99298dd3279e4b60bb3af",Article,,Scopus,2-s2.0-79960990446
"Farmer, T.A., Monaghan, P., Misyak, J.B., Christiansen, M.H.","Phonological Typicality Influences Sentence Processing in Predictive Contexts: Reply to Staub, Grant, Clifton, and Rayner (2009)",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1318","1325",,19,10.1037/a0023063,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052852633&doi=10.1037%2fa0023063&partnerID=40&md5=bdeaae5630631b4a09241380d485958f",Note,,Scopus,2-s2.0-80052852633
"Bjork, E.L., Storm, B.C.","Retrieval Experience as a Modifier of Future Encoding: Another Test Effect",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1113","1124",,7,10.1037/a0023549,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052853196&doi=10.1037%2fa0023549&partnerID=40&md5=c2147aae117e1ea09e6a87cccf6b7dc4",Article,,Scopus,2-s2.0-80052853196
"Staub, A., Grant, M., Clifton, C., Rayner, K.","Still No Phonological Typicality Effect on Word Reading Time (and No Good Explanation of One, Either): A Rejoinder to Farmer, Monaghan, Misyak, and Christiansen",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1326","1328",,2,10.1037/a0024193,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052834637&doi=10.1037%2fa0024193&partnerID=40&md5=66630708472ea1d30887ec3578d39ee1",Note,,Scopus,2-s2.0-80052834637
"Tsang, C., Chambers, C.G.","Appearances Aren't Everything: Shape Classifiers and Referential Processing in Cantonese",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1065","1080",,4,10.1037/a0023601,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052867874&doi=10.1037%2fa0023601&partnerID=40&md5=b2c73634b316114aa72591840f9c89c6",Article,,Scopus,2-s2.0-80052867874
"Reyna, V.F., Estrada, S.M., DeMarinis, J.A., Myers, R.M., Stanisz, J.M., Mills, B.A.","Neurobiological and Memory Models of Risky Decision Making in Adolescents Versus Young Adults",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1125","1142",,80,10.1037/a0023943,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052725777&doi=10.1037%2fa0023943&partnerID=40&md5=38f32269f32afed2450f06292a31c3de",Article,,Scopus,2-s2.0-80052725777
"Karpicke, J.D., Bauernschmidt, A.","Spaced Retrieval: Absolute Spacing Enhances Learning Regardless of Relative Spacing",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1250","1257",,51,10.1037/a0023436,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052839952&doi=10.1037%2fa0023436&partnerID=40&md5=36a2dbf8e3f69be1c83bdb48135120b4",Article,,Scopus,2-s2.0-80052839952
"Szmalec, A., Loncke, M., Page, M.P.A., Duyck, W.","Order or Disorder? Impaired Hebb Learning in Dyslexia",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1270","1279",,44,10.1037/a0023820,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052862323&doi=10.1037%2fa0023820&partnerID=40&md5=5d3ddc89cdc31a492d5723b4f8a9ece6",Article,,Scopus,2-s2.0-80052862323
"Miller, M.B., Guerin, S.A., Wolford, G.L.","The Strategic Nature of False Recognition in the DRM Paradigm",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1228","1235",,13,10.1037/a0024539,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052830985&doi=10.1037%2fa0024539&partnerID=40&md5=0bfd5a908dce5dda50f33ee9a2d64693",Article,,Scopus,2-s2.0-80052830985
"Barrouillet, P., Portrat, S., Vergauwe, E., Diependaele, K., Camos, V.","Further Evidence for Temporal Decay in Working Memory: Reply to Lewandowsky and Oberauer (2009)",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1302","1317",,29,10.1037/a0022933,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052838838&doi=10.1037%2fa0022933&partnerID=40&md5=6a922abc28d2935c98e2d3866c745123",Note,,Scopus,2-s2.0-80052838838
"Duñabeitia, J.A., Carreiras, M.","The Relative Position Priming Effect Depends on Whether Letters Are Vowels or Consonants",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1143","1163",,21,10.1037/a0023577,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052837418&doi=10.1037%2fa0023577&partnerID=40&md5=f514bcc944f01ccef0f81384ec27e7cb",Article,,Scopus,2-s2.0-80052837418
"Kim, S., Murphy, G.L.","Ideals and Category Typicality",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1092","1112",,6,10.1037/a0023916,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052834644&doi=10.1037%2fa0023916&partnerID=40&md5=d4a452e5d6804b8d5ac38794633c23f7",Article,,Scopus,2-s2.0-80052834644
"Storm, B.C., Angello, G., Bjork, E.L.","Thinking Can Cause Forgetting: Memory Dynamics in Creative Problem Solving",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1287","1293",,35,10.1037/a0023921,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052855918&doi=10.1037%2fa0023921&partnerID=40&md5=4034bf91ff392c891639220ac6c9b9b9",Article,,Scopus,2-s2.0-80052855918
"Bartek, B., Lewis, R.L., Vasishth, S., Smith, M.R.","In Search of On-Line Locality Effects in Sentence Comprehension",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1178","1198",,28,10.1037/a0024194,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052856458&doi=10.1037%2fa0024194&partnerID=40&md5=41af96aebae00b1b5f6429575addd838",Article,,Scopus,2-s2.0-80052856458
"Peña, M., Bion, R.A.H., Nespor, M.","How Modality Specific Is the Iambic-Trochaic Law? Evidence From Vision",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1199","1208",,18,10.1037/a0023944,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052828160&doi=10.1037%2fa0023944&partnerID=40&md5=ab12a420cd07ae6bc575da74e79b70b1",Article,,Scopus,2-s2.0-80052828160
"Soderstrom, N.C., McCabe, D.P.","The Interplay Between Value and Relatedness as Bases for Metacognitive Monitoring and Control: Evidence for Agenda-Based Monitoring",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1236","1242",,36,10.1037/a0023548,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052851486&doi=10.1037%2fa0023548&partnerID=40&md5=0e0ca1f6d61820d975490dcfc67954fb",Article,,Scopus,2-s2.0-80052851486
"Undorf, M., Erdfelder, E.","Judgments of Learning Reflect Encoding Fluency: Conclusive Evidence for the Ease-of-Processing Hypothesis",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","5",,"1264","1269",,31,10.1037/a0023719,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052865902&doi=10.1037%2fa0023719&partnerID=40&md5=2f5b1cfecf6e2d3bbf7e2c6b1c13124a",Article,,Scopus,2-s2.0-80052865902
"Dunlosky, J., Ariel, R.","The Influence of Agenda-Based and Habitual Processes on Item Selection During Study",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"899","912",,15,10.1037/a0023064,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960340150&doi=10.1037%2fa0023064&partnerID=40&md5=2250e9bc1c7a719ae38a6394cf70073a",Article,,Scopus,2-s2.0-79960340150
"Perfect, T.J., Andrade, J., Eagan, I.","Eye Closure Reduces the Cross-Modal Memory Impairment Caused by Auditory Distraction",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"1008","1013",,20,10.1037/a0022930,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960329426&doi=10.1037%2fa0022930&partnerID=40&md5=0b4cf92866a492bf00f67917adf701e7",Article,,Scopus,2-s2.0-79960329426
"Slattery, T.J., Schotter, E.R., Berry, R.W., Rayner, K.","Parafoveal and Foveal Processing of Abbreviations During Eye Fixations in Reading: Making a Case for Case",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"1022","1031",,6,10.1037/a0023215,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960339990&doi=10.1037%2fa0023215&partnerID=40&md5=35159e7265471a0a2802d78a8dea4011",Article,,Scopus,2-s2.0-79960339990
"Halamish, V., Bjork, R.A.","When Does Testing Enhance Retention? A Distribution-Based Interpretation of Retrieval as a Memory Modifier",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"801","812",,55,10.1037/a0023219,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960320635&doi=10.1037%2fa0023219&partnerID=40&md5=371c5cd51b3162cdaa1565f2dc5a92d2",Article,,Scopus,2-s2.0-79960320635
"Altmann, E.M.","Testing Probability Matching and Episodic Retrieval Accounts of Response Repetition Effects in Task Switching",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"935","951",,23,10.1037/a0022931,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960287865&doi=10.1037%2fa0022931&partnerID=40&md5=8ad096d909c5a7660597d4f92e3af482",Article,,Scopus,2-s2.0-79960287865
"Gobel, E.W., Sanchez, D.J., Reber, P.J.","Integration of Temporal and Ordinal Information During Serial Interception Sequence Learning",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"994","1000",,14,10.1037/a0022959,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960316493&doi=10.1037%2fa0022959&partnerID=40&md5=b8b173183cfd1b7428a0567aa83fd3c5",Article,,Scopus,2-s2.0-79960316493
"Allen, E.C., Beilock, S.L., Shevell, S.K.","Working Memory Is Related to Perceptual Processing: A Case From Color Perception",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"1014","1021",,8,10.1037/a0023257,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960293946&doi=10.1037%2fa0023257&partnerID=40&md5=d60a5c82d135a91bfab818fdee7d8e5f",Article,,Scopus,2-s2.0-79960293946
"Miller, J.E., Carlson, L.A., Hill, P.L.","Selecting a Reference Object",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"840","850",,7,10.1037/a0022791,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960314867&doi=10.1037%2fa0022791&partnerID=40&md5=3a5fbf8dde95fc341cde54758b8e3eef",Article,,Scopus,2-s2.0-79960314867
"Damian, M.F., Dorjee, D., Stadthagen-Gonzalez, H.","Long-Term Repetition Priming in Spoken and Written Word Production: Evidence for a Contribution of Phonology to Handwriting",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"813","826",,11,10.1037/a0023260,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960288381&doi=10.1037%2fa0023260&partnerID=40&md5=ef23fc7038c6891663c634e5b3be48f0",Article,,Scopus,2-s2.0-79960288381
"Parks, C.M., Murray, L.J., Elfman, K., Yonelinas, A.P.","Variations in Recollection: The Effects of Complexity on Source Recognition",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"861","873",,20,10.1037/a0022798,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960321944&doi=10.1037%2fa0022798&partnerID=40&md5=8f5e45b568390823764914b429a9b537",Article,,Scopus,2-s2.0-79960321944
"Lagrou, E., Hartsuiker, R.J., Duyck, W.","Knowledge of a Second Language Influences Auditory Word Recognition in the Native Language",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"952","965",,39,10.1037/a0023217,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960296202&doi=10.1037%2fa0023217&partnerID=40&md5=59bb6d9817ca662e8daeb30529804507",Article,,Scopus,2-s2.0-79960296202
"Matsuki, K., Chow, T., Hare, M., Elman, J.L., Scheepers, C., McRae, K.","Event-Based Plausibility Immediately Influences On-Line Language Comprehension",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"913","934",,53,10.1037/a0022964,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960340442&doi=10.1037%2fa0022964&partnerID=40&md5=8774f4bf266a9a639cc8984511db1bc5",Article,,Scopus,2-s2.0-79960340442
"Hutchison, K.A.","The Interactive Effects of Listwide Control, Item-Based Control, and Working Memory Capacity on Stroop Performance",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"851","860",,59,10.1037/a0023437,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960340151&doi=10.1037%2fa0023437&partnerID=40&md5=d6dc25217132f1d316870094aea15d3c",Article,,Scopus,2-s2.0-79960340151
"Fiedler, K., Kareev, Y.","Clarifying the Advantage of Small Samples: As It Relates to Statistical Wisdom and Cahan's (2010) Normative Intuitions",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"1039","1043",,3,10.1037/a0023259,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960327743&doi=10.1037%2fa0023259&partnerID=40&md5=2b7906fd90840e9570df6e7e8e4a45c0",Note,,Scopus,2-s2.0-79960327743
"White, P.A.","Judgments About Forces in Described Interactions Between Objects",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"979","993",,7,10.1037/a0023258,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960306031&doi=10.1037%2fa0023258&partnerID=40&md5=1a35632efb6823373bff076330226a15",Article,,Scopus,2-s2.0-79960306031
"Roelofs, A., Piai, V., Schriefers, H.","Selective Attention and Distractor Frequency in Naming Performance: Comment on Dhooge and Hartsuiker (2010)",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"1032","1038",,33,10.1037/a0023328,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960310842&doi=10.1037%2fa0023328&partnerID=40&md5=191fe5e822f67950dbbab4f466a67a92",Note,,Scopus,2-s2.0-79960310842
"Ghaffarzadegan, N., Stewart, T.R.","An Extension to the Constructivist Coding Hypothesis as a Learning Model for Selective Feedback When the Base Rate Is High",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"1044","1047",,3,10.1037/a0023216,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960324763&doi=10.1037%2fa0023216&partnerID=40&md5=b66cd5ccec2ee6238cbc1ed15ae83af8",Note,,Scopus,2-s2.0-79960324763
"Dewhurst, S.A., Knott, L.M., Howe, M.L.","Test-Induced Priming Impairs Source Monitoring Accuracy in the DRM Procedure",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"1001","1007",,6,10.1037/a0022961,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960314280&doi=10.1037%2fa0022961&partnerID=40&md5=39469fd475822e2c3dfd7265f684ee2c",Article,,Scopus,2-s2.0-79960314280
"Huang, Y.T., Gordon, P.C.","Distinguishing the Time Course of Lexical and Discourse Processes Through Context, Coreference, and Quantified Expressions",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"966","978",,3,10.1037/a0023218,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960313212&doi=10.1037%2fa0023218&partnerID=40&md5=d559de53445cd0ef8dafc3eb25aa0d27",Article,,Scopus,2-s2.0-79960313212
"Love, J., McKoon, G.","Rules of Engagement: Incomplete and Complete Pronoun Resolution",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"874","887",,8,10.1037/a0022932,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960289818&doi=10.1037%2fa0022932&partnerID=40&md5=ddab3190e242304f073d302c7f9e67e4",Article,,Scopus,2-s2.0-79960289818
"Baudouin, J.-Y., Brochard, R.","Gender-Based Prototype Formation in Face Recognition",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"888","898",,3,10.1037/a0022963,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960333389&doi=10.1037%2fa0022963&partnerID=40&md5=a6675e497680b0391154cc421ac9b222",Article,,Scopus,2-s2.0-79960333389
"Hilbig, B.E., Erdfelder, E., Pohl, R.F.","Fluent, Fast, and Frugal? A Formal Model Evaluation of the Interplay Between Memory, Fluency, and Comparative Judgments",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","4",,"827","839",,26,10.1037/a0022638,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960306872&doi=10.1037%2fa0022638&partnerID=40&md5=cbb3ca85bee4c709aa3964205be4775d",Article,,Scopus,2-s2.0-79960306872
"Fugard, A.J.B., Pfeifer, N., Mayerhofer, B., Kleiter, G.D.","How People Interpret Conditionals: Shifts Toward the Conditional Event",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"635","648",,44,10.1037/a0022329,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955738028&doi=10.1037%2fa0022329&partnerID=40&md5=306a240deb62d87416a8b001f1b569bf",Article,,Scopus,2-s2.0-79955738028
"Kuchinsky, S.E., Bock, K., Irwin, D.E.","Reversing the Hands of Time: Changing the Mapping From Seeing to Saying",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"748","756",,17,10.1037/a0022637,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955707136&doi=10.1037%2fa0022637&partnerID=40&md5=8d2647074c027c7a8af8ae231c9f1db8",Article,,Scopus,2-s2.0-79955707136
"Miles, S.J., Minda, J.P.","The Effects of Concurrent Verbal and Visual Tasks on Category Learning",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"588","607",,17,10.1037/a0022309,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955715792&doi=10.1037%2fa0022309&partnerID=40&md5=97005782b257f5c2376b8ba1e84f2a5c",Article,,Scopus,2-s2.0-79955715792
"Trick, L., Hogarth, L., Duka, T.","Prediction and Uncertainty in Human Pavlovian to Instrumental Transfer",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"757","765",,27,10.1037/a0022310,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955709176&doi=10.1037%2fa0022310&partnerID=40&md5=ef84d2d3275d2b8341e90f87a18c5fe9",Article,,Scopus,2-s2.0-79955709176
"Day, S.B., Goldstone, R.L.","Analogical Transfer From a Simulated Physical System",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"551","567",,28,10.1037/a0022333,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955745326&doi=10.1037%2fa0022333&partnerID=40&md5=d87ac0d51e3d02b20b0433345b4b0dfb",Article,,Scopus,2-s2.0-79955745326
"Mädebach, A., Jescheniak, J.D., Oppermann, F., Schriefers, H.","Ease of Processing Constrains the Activation Flow in the Conceptual-Lexical System During Speech Planning",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"649","660",,21,10.1037/a0022330,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955746523&doi=10.1037%2fa0022330&partnerID=40&md5=25da644b7e7ff5d4c343e701ee1fca9f",Article,,Scopus,2-s2.0-79955746523
"Siyanova-Chanturia, A., Conklin, K., van Heuven, W.J.B.","Seeing a Phrase "" Time and Again"" Matters: The Role of Phrasal Frequency in the Processing of Multiword Sequences",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"776","784",,73,10.1037/a0022531,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955705380&doi=10.1037%2fa0022531&partnerID=40&md5=e50d88516f285291da2062a5728e825c",Article,,Scopus,2-s2.0-79955705380
"Craig, S., Lewandowsky, S., Little, D.R.","Error Discounting in Probabilistic Category Learning",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"673","687",,5,10.1037/a0022473,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955726046&doi=10.1037%2fa0022473&partnerID=40&md5=8547175433b0f7099576a4cbf0df6e3c",Article,,Scopus,2-s2.0-79955726046
"Jones, S., Oaksford, M.","Transactional Problem Content in Cost Discounting: Parallel Effects for Probability and Delay",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"739","747",,8,10.1037/a0022219,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955723778&doi=10.1037%2fa0022219&partnerID=40&md5=f7c95711c1815b402b87c204430de46a",Article,,Scopus,2-s2.0-79955723778
"Lewandowsky, S.","Working Memory Capacity and Categorization: Individual Differences and Modeling",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"720","738",,39,10.1037/a0022639,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955721669&doi=10.1037%2fa0022639&partnerID=40&md5=679d8d5b04bb902cb0460de56c94d633",Article,,Scopus,2-s2.0-79955721669
"Polyn, S.M., Erlikhman, G., Kahana, M.J.","Semantic Cuing and the Scale Insensitivity of Recency and Contiguity",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"766","775",,12,10.1037/a0022475,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955734635&doi=10.1037%2fa0022475&partnerID=40&md5=29e3737a781e9c67ed32ed6e17ada4bc",Article,,Scopus,2-s2.0-79955734635
"Lange, E.B., Cerella, J., Verhaeghen, P.","Ease of Access to List Items in Short-Term Memory Depends on the Order of the Recognition Probes",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"608","620",,7,10.1037/a0022220,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955708033&doi=10.1037%2fa0022220&partnerID=40&md5=bb73d4e992c58987ff917a9f3a3ea516",Article,,Scopus,2-s2.0-79955708033
"Giudice, N.A., Betty, M.R., Loomis, J.M.","Functional Equivalence of Spatial Images From Touch and Vision: Evidence From Spatial Updating in Blind and Sighted Individuals",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"621","634",,44,10.1037/a0022331,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955743822&doi=10.1037%2fa0022331&partnerID=40&md5=0bdcdc2e31cc915636eea46b8bdf7160",Article,,Scopus,2-s2.0-79955743822
"Kilb, A., Naveh-Benjamin, M.","The Effects of Pure Pair Repetition on Younger and Older Adults' Associative Memory",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"706","719",,38,10.1037/a0022525,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955705585&doi=10.1037%2fa0022525&partnerID=40&md5=067222d9bebd52a1eee9d95501f41a02",Article,,Scopus,2-s2.0-79955705585
"Metcalfe, A.W.S., Campbell, J.I.D.","Adults' Strategies for Simple Addition and Multiplication: Verbal Self-Reports and the Operand Recognition Paradigm",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"661","672",,8,10.1037/a0022218,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955716005&doi=10.1037%2fa0022218&partnerID=40&md5=c0f3523e97c70bccedc02f3333839e78",Article,,Scopus,2-s2.0-79955716005
"Evans, L., Buehner, M.J.","Small Samples Do Not Cause Greater Accuracy-But Clear Data May Cause Small Samples: Comment on Fiedler and Kareev (2006)",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"792","799",,3,10.1037/a0022526,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955735113&doi=10.1037%2fa0022526&partnerID=40&md5=6a9709b095b73378fe9c7462f69639de",Note,,Scopus,2-s2.0-79955735113
"Jarrold, C., Tam, H., Baddeley, A.D., Harvey, C.E.","How Does Processing Affect Storage in Working Memory Tasks? Evidence for Both Domain-General and Domain-Specific Effects",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"688","705",,30,10.1037/a0022527,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955731589&doi=10.1037%2fa0022527&partnerID=40&md5=28e6189b4920a7873f48c691c79c82f9",Article,,Scopus,2-s2.0-79955731589
"Seegmiller, J.K., Watson, J.M., Strayer, D.L.","Individual Differences in Susceptibility to Inattentional Blindness",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"785","791",,30,10.1037/a0022474,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955717566&doi=10.1037%2fa0022474&partnerID=40&md5=bdf0b44be44018605b25d3505e147dea",Article,,Scopus,2-s2.0-79955717566
"Luhmann, C.C., Ahn, W.-K.","Expectations and Interpretations During Causal Learning",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","3",,"568","587",,15,10.1037/a0022970,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955725572&doi=10.1037%2fa0022970&partnerID=40&md5=ae5bbad2ff6e3cd2537b664d33dd9b15",Article,,Scopus,2-s2.0-79955725572
